Product Name,Product Link,Shop Name,Shop Link,Price,Est. Sales,Est. Revenue,Growth Rate,Est. Total Sales,Total Reviews,Listing Age,Total Favorites,Avg. Reviews,Total Views,Category,Shop Age,Visibility Score,Conversion Rate,Total Shop Sales,Tags,Tag 1,Tag 2,Tag 3,Tag 4,Tag 5,Tag 6,Tag 7,Tag 8,Tag 9,Tag 10,Tag 11,Tag 12,Tag 13
Glass Stormy Ocean Themed Stem or Stemless Wine Glass - Stormy Skies Wine Glass - Blue and Teal - Mom Gift - Hand painted - Housewarming,https://www.etsy.com/listing/1234324049/glass-stormy-ocean-themed-stem-or,RusticAndRoseTexas,https://www.etsy.com/shop/RusticAndRoseTexas,27.50,4,110,0,190,43,48 Mo.,523,1,8535,Home & Living,151,51,2.23,7473,"hand painted wine,stemless wine glass,beach wine glass,beach glass,beach tumbler,mothers day gift,mother gift,hostess gift,housewarming gift,ocean wine glass,beach cup,beach themed,stormy wine glass",hand painted wine,stemless wine glass,beach wine glass,beach glass,beach tumbler,mothers day gift,mother gift,hostess gift,housewarming gift,ocean wine glass,beach cup,beach themed,stormy wine glass
"Beach Wine Charms, Nautical Wine Charms, Shell Wine Charms, Glass Tags, Glass Markers, Hostess Gifts, Housewarming Gifts, Holiday Gift, 8/pk",https://www.etsy.com/listing/995905935/beach-wine-charms-nautical-wine-charms,PixieWineCharms,https://www.etsy.com/shop/PixieWineCharms,16.50,6,99,0,49,9,61 Mo.,32,0,990,Home & Living,166,0,4.95,10899,"beach wine charms,nautical wine charms,shell wine charms,nautical gifts,hostess gifts,housewarming gifts,hdm tateam,wine charms,wine glass charms,beach theme gifts,nautical theme gifts,glass markers,glass identifier",beach wine charms,nautical wine charms,shell wine charms,nautical gifts,hostess gifts,housewarming gifts,hdm tateam,wine charms,wine glass charms,beach theme gifts,nautical theme gifts,glass markers,glass identifier
"Kentucky Derby Wine Glass Charms, Horse Racing Party Accessories",https://www.etsy.com/listing/702034627/kentucky-derby-wine-glass-charms-hostess,LifeBaubles,https://www.etsy.com/shop/LifeBaubles,18.95,5,95,100,154,23,85 Mo.,150,0,1888,Home & Living,120,0,8.16,6966,"wine gifts,kentucky derby hat,kentucky themed,kentucky state,kentucky souvenir,kentucky gift,kentucky derby party,wine glass charms,wine glass charm,hostess gift,wine charms,housewarming gifts,party favors",wine gifts,kentucky derby hat,kentucky themed,kentucky state,kentucky souvenir,kentucky gift,kentucky derby party,wine glass charms,wine glass charm,hostess gift,wine charms,housewarming gifts,party favors
"Ocean Wave Scene Glasses | Personalized etched beer, whiskey, wine & cocktail glassware. Beach Coast Lifestyle gift, Nautical Summer Vibes.",https://www.etsy.com/listing/1673438379/ocean-wave-scene-glasses-personalized,BenoitsDesignCo,https://www.etsy.com/shop/BenoitsDesignCo,20.00,4,80,-100,36,5,28 Mo.,78,0,1482,Home & Living,126,25,2.43,55564,"cocktail glasses,barware set,gifts for him,gifts for her,personalized gifts,wine glasses,whiskey glasses,beer glasses,housewarming gift,coastal home decor,beach lifestyle gift,summer surfer gift,ocean theme glasses",cocktail glasses,barware set,gifts for him,gifts for her,personalized gifts,wine glasses,whiskey glasses,beer glasses,housewarming gift,coastal home decor,beach lifestyle gift,summer surfer gift,ocean theme glasses
Octopus Wine Bottle Holder Decor,https://www.etsy.com/listing/1383887579/octopus-wine-bottle-holder-decor,AaronsSpot,https://www.etsy.com/shop/AaronsSpot,23.99,3,72,0,150,56,40 Mo.,302,1,7442,Home & Living,41,54,2.02,1803,"quirky home decor,wine holder decor,aquatic kraken,bordeaux display,house warming gift,ocean sea creature,vino enthusiast buff,lover aficionado,fun bottle display,octopus sculpture,aarons spot art,nautical themed rack",quirky home decor,wine holder decor,aquatic kraken,bordeaux display,house warming gift,ocean sea creature,vino enthusiast buff,lover aficionado,fun bottle display,octopus sculpture,aarons spot art,nautical themed rack,--
Funny Tea Towels - Quotes About Life - Corks Are For Quitters - Funny Gifts - Coworker Gift,https://www.etsy.com/listing/1759477961/funny-tea-towels-quotes-about-life-corks,FigandWillowGifts,https://www.etsy.com/shop/FigandWillowGifts,16.95,4,68,0,12,3,22 Mo.,39,0,492,Home & Living,187,0,2.44,1698,"funny tea towels,quotes about life,corks,are for quitters,funny gift,coworker gift,youniqueornaments,housewarming gift,kitchen towels,dish towel,wine themed gifts,wine accessories,flour sack towels",funny tea towels,quotes about life,corks,are for quitters,funny gift,coworker gift,youniqueornaments,housewarming gift,kitchen towels,dish towel,wine themed gifts,wine accessories,flour sack towels
It Takes a Long Time to Grow an Old Friend Wine Glass | Floral Illustration 12oz,https://www.etsy.com/listing/4454549318/it-takes-a-long-time-to-grow-an-old,DanniBeCollection,https://www.etsy.com/shop/DanniBeCollection,29.99,2,55,0,2,1,3 Mo.,0,0,33,Home & Living,178,0,6.06,33096,"wine glass,friend gift,floral glass,12 oz glass,girlfriend gift,gift for her,friendship gift,birthday gift,bridesmaid gift,thank you gift,wine lovers,housewarming,garden theme",wine glass,friend gift,floral glass,12 oz glass,girlfriend gift,gift for her,friendship gift,birthday gift,bridesmaid gift,thank you gift,wine lovers,housewarming,garden theme
Gold Anchor Wine Stopper – Nautical Coastal Kitchen Decor,https://www.etsy.com/listing/4299938720/gold-anchor-wine-stopper-nautical,GetLitStudioCo,https://www.etsy.com/shop/GetLitStudioCo,14.99,1,15,-100,0,1,12 Mo.,1,0,34,Home & Living,13,0,0.0,11,"anchor wine stopper,nautical wine gift,beach house decor,coastal kitchen,wine lover gift,3d printed gift,sailor home decor,unique wine stopper,housewarming gift,boat theme decor,wine accessory,handmade barware,custom kitchen gift",anchor wine stopper,nautical wine gift,beach house decor,coastal kitchen,wine lover gift,3d printed gift,sailor home decor,unique wine stopper,housewarming gift,boat theme decor,wine accessory,handmade barware,custom kitchen gift
"Potholders, Potholders Set of 2, Wine Country Potholders Set of 2, Wine Theme, Kitchen Decor, Hot Pads",https://www.etsy.com/listing/1296305756/potholders-potholders-set-of-2-wine,SewCrazyQuilting,https://www.etsy.com/shop/SewCrazyQuilting,12.00,1,12,0,4,0,44 Mo.,6,0,195,Home & Living,44,0,2.05,659,"potholder,hot pad,kitchen decor,wine kitchen decor,wine motif,wine theme,housewarming gift,hostess gift,set of 2,insulated,handmade,handcrafted",potholder,hot pad,kitchen decor,wine kitchen decor,wine motif,wine theme,housewarming gift,hostess gift,set of 2,insulated,handmade,handcrafted,--
"Wine Lovers Doormat, Hope You Brought Wine!, Entrance Door Mat, Home Decor Wine Enthusiasts, Gift for Hostess, Kitchen Entryway Decoration",https://www.etsy.com/listing/1820823486/wine-lovers-doormat-hope-you-brought,RevolutionHomeProds,https://www.etsy.com/shop/RevolutionHomeProds,59.99,0,0,0,0,0,17 Mo.,0,0,14,,17,0,0.0,179,"welcome doormat,wine lover gift,kitchen entrance mat,funny home decor,outdoor entry mat,wine themed decor,housewarming gift,wine glass doormat,cozy home accessory,rustic home style,personalized doormat,wine night decor,party host gift",welcome doormat,wine lover gift,kitchen entrance mat,funny home decor,outdoor entry mat,wine themed decor,housewarming gift,wine glass doormat,cozy home accessory,rustic home style,personalized doormat,wine night decor,party host gift
Boho Style Abstract Wine Poster - Instant Download - Wall Decoration with Wine Motif - Modern Geometric Shapes - Red Wine Decoration,https://www.etsy.com/listing/1391960084/boho-style-abstract-wine-poster-instant,urbanpane,https://www.etsy.com/shop/urbanpane,4.55,0,0,0,0,0,25 Mo.,1,0,39,Art & Collectibles,26,0,0.0,30,"modern wine decoration,printable boho art,wine-themed wall decor,abstract wine art in boho look,geometric aesthetic poster,housewarming gift,boho wine wall art,abstract wine decor,printable wine art,boho home decor,wine lover gift,boho wine print,geometric wine decoration",modern wine decoration,printable boho art,wine-themed wall decor,abstract wine art in boho look,geometric aesthetic poster,housewarming gift,boho wine wall art,abstract wine decor,printable wine art,boho home decor,wine lover gift,boho wine print,geometric wine decoration
Wine Themed Decor/Wine Bottle Light/Fairy Lights/Wine Puns/Gift for Women/Hostess Gift/Housewarming Gift/Local Buyers Use Code LOCALPICKUP,https://www.etsy.com/listing/1520698530/wine-themed-decorwine-bottle-lightfairy,NancysBottleService,https://www.etsy.com/shop/NancysBottleService,25.00,0,0,0,0,0,29 Mo.,2,0,48,Home & Living,29,0,0.0,75,"wine bottle light,wine themed decor,frosted wine bottle,led fairy lights,rustic decor,wine puns,wine bar decor,gift for women,hostess gift,housewarming gift,birthday gift,centerpiece,party gift",wine bottle light,wine themed decor,frosted wine bottle,led fairy lights,rustic decor,wine puns,wine bar decor,gift for women,hostess gift,housewarming gift,birthday gift,centerpiece,party gift
Wine Tote Bag great christmas gift housewarming or host gift. The southwester theme is unique and looks great on the wine bottle bag. wine,https://www.etsy.com/listing/1578023092/wine-tote-bag-great-christmas-gift,Tshirtoutfitters,https://www.etsy.com/shop/Tshirtoutfitters,32.50,0,0,0,0,0,19 Mo.,0,0,0,Bags & Purses,23,0,0.0,12,"",--,--,--,--,--,--,--,--,--,--,--,--,--
"Carole Baskin Doormat, Funny Doormat, Funny Welcome Mat, Cat Lover Gift, Custom Doormat, Cute Door Mat,Housewarming, Cool Cats",https://www.etsy.com/listing/796844671/carole-baskin-doormat-funny-doormat,ShopByThePalms,https://www.etsy.com/shop/ShopByThePalms,50.00,0,0,0,0,0,66 Mo.,52,0,404,,96,0,0.0,10193,"doormat,funny doormat,funny welcome mat,custom doormat,personalized doormat,cute doormat,housewarming gift,wine doormat,cool cats,cats and kittens,cat themed gift,cat lover,carole baskin",doormat,funny doormat,funny welcome mat,custom doormat,personalized doormat,cute doormat,housewarming gift,wine doormat,cool cats,cats and kittens,cat themed gift,cat lover,carole baskin
"wine bar art, personalized print, wine lover, romantic art, winery, wedding gift idea, wine connoisseur, housewarming gift, wineo, Christmas",https://www.etsy.com/listing/116305213/wine-bar-art-personalized-print-wine,IrishVikingDesigns,https://www.etsy.com/shop/IrishVikingDesigns,85.99,0,0,0,0,0,156 Mo.,145,0,96,Art & Collectibles,196,0,0.0,630,"wine bar art,personalized print,wine lover,romantic art,winery,wedding gift idea,wine connoisseur,housewarming gift,mom wine,wine themed art,wine wedding,wine anniversary,valentines day",wine bar art,personalized print,wine lover,romantic art,winery,wedding gift idea,wine connoisseur,housewarming gift,mom wine,wine themed art,wine wedding,wine anniversary,valentines day
"Wine Themed Hot Pad, Quilted and Insulated Trivet, Extra-Large Hot Pad, Wine Lover&#39;s Gift",https://www.etsy.com/listing/964452694/wine-themed-hot-pad-quilted-and,AlwaysBeKindDesigns,https://www.etsy.com/shop/AlwaysBeKindDesigns,12.99,0,0,0,4,1,45 Mo.,1,0,54,Home & Living,80,0,7.41,1124,"fabric trivet,kitchen hot pad,dining necessity,insulated trivet,hostess gift,coworker gift,housewarming gift,table protection,extra large hot pad,under 10 dollars,ready to ship,wine theme,table decor",fabric trivet,kitchen hot pad,dining necessity,insulated trivet,hostess gift,coworker gift,housewarming gift,table protection,extra large hot pad,under 10 dollars,ready to ship,wine theme,table decor
"Wine Scented Soy Candle: Hand-Poured Aromatherapy, 9oz",https://www.etsy.com/listing/4369083765/wine-scented-soy-candle-hand-poured,GiftedInWitStudio,https://www.etsy.com/shop/GiftedInWitStudio,26.50,0,0,0,0,0,8 Mo.,0,0,1,Home & Living,8,0,0.0,1,"wine themed,scented candle,gift idea,home decor,relaxation candle,party decor,celebration candle,9oz candle,hand poured,unique gift,housewarming gift,birthday gift,mother's day",wine themed,scented candle,gift idea,home decor,relaxation candle,party decor,celebration candle,9oz candle,hand poured,unique gift,housewarming gift,birthday gift,mother's day
"Wine Night Definition Print , Elegant Typography Wall Art , Rustic Home Decor Poster , Bar and Kitchen Wall Decor",https://www.etsy.com/listing/4403849339/wine-night-definition-print-elegant,TerminologyStore,https://www.etsy.com/shop/TerminologyStore,8.40,0,0,0,0,0,6 Mo.,0,0,5,Art & Collectibles,52,0,0.0,830,"wine night decor,wine night gift,definition print,funny wine art,celebration wall art,gift for wine lovers,typography art,home bar decor,friendship print,wine quote art,wine themed decor,housewarming gift,wall art print",wine night decor,wine night gift,definition print,funny wine art,celebration wall art,gift for wine lovers,typography art,home bar decor,friendship print,wine quote art,wine themed decor,housewarming gift,wall art print
"Floral Wine Tumbler: Stainless Steel, Double-Wall Insulated",https://www.etsy.com/listing/1714528417/floral-wine-tumbler-stainless-steel,HoneyMyrtleStudio,https://www.etsy.com/shop/HoneyMyrtleStudio,33.20,0,0,0,0,0,21 Mo.,206,0,31,Home & Living,143,0,0.0,78,"honey myrtle studio,wine tumbler,mothers day gift,floral wine tumbler,botanical theme,home and living,stainless steel,drinkware,water bottle,kitchen and dining,floral tumbler,housewarming gift,gardener gift",honey myrtle studio,wine tumbler,mothers day gift,floral wine tumbler,botanical theme,home and living,stainless steel,drinkware,water bottle,kitchen and dining,floral tumbler,housewarming gift,gardener gift
"Hummingbird Oyster Shell Wine Stopper - Unique Hostess Gifts, Beach Themed Wedding Gift, Bridesmaid Gifts, Housewarming Gift",https://www.etsy.com/listing/4311417597/hummingbird-oyster-shell-wine-stopper,Coastalcorked,https://www.etsy.com/shop/Coastalcorked,24.95,0,0,0,0,0,9 Mo.,0,0,22,Home & Living,13,0,0.0,8,"",--,--,--,--,--,--,--,--,--,--,--,--,--
Plant Green Leaves Placemat 100% Cotton Reversible Design Plant Lover Gift House warming Gift Vintage Brand New old stock,https://www.etsy.com/listing/1727165685/plant-green-leaves-placemat-100-cotton,PineappleGirlCafe,https://www.etsy.com/shop/PineappleGirlCafe,8.50,0,0,0,0,0,24 Mo.,3,0,77,Home & Living,192,0,0.0,1487,"house warming gift,plant lovers gift,plant girl person,hostess gift,wine grapes gift,birthday gift plant,green theme color,table place setting,plant lover gift,plant wine lover,green plant lover",house warming gift,plant lovers gift,plant girl person,hostess gift,wine grapes gift,birthday gift plant,green theme color,table place setting,plant lover gift,plant wine lover,green plant lover,--,--
"Handcrafted Wooden Tic-Tac-Toe: Wine Theme, Vineyard Design, Compact Rustic Decor",https://www.etsy.com/listing/1790739252/wine-themed-tic-tac-toe-wooden-board,BirchHouseGames,https://www.etsy.com/shop/BirchHouseGames,16.00,0,0,0,0,0,19 Mo.,9,0,57,Toys & Games,103,0,0.0,6075,"tic tac toe,wooden board game,wine accessories,wine gift,wine lover gift,wine lover games,housewarming gift,wine themed game,handcrafted game,wooden game,rustic decor,game nights,outdoor fun",tic tac toe,wooden board game,wine accessories,wine gift,wine lover gift,wine lover games,housewarming gift,wine themed game,handcrafted game,wooden game,rustic decor,game nights,outdoor fun
"Joshua Tree Cactus Scene Glasses | Personalized etched glassware for beer, whiskey, wine & cocktails. Western Desert, Southwestern Decor.",https://www.etsy.com/listing/1673125247/joshua-tree-cactus-scene-glasses,BenoitsDesignCo,https://www.etsy.com/shop/BenoitsDesignCo,20.00,0,0,0,14,2,28 Mo.,38,0,633,Home & Living,126,0,2.21,55564,"cocktail glasses,barware set,gifts for him,gifts for her,personalized gifts,wine glasses,whiskey glasses,beer glasses,housewarming gift,southwestern glasses,country ranch decor,western theme glass,joshua tree glasses",cocktail glasses,barware set,gifts for him,gifts for her,personalized gifts,wine glasses,whiskey glasses,beer glasses,housewarming gift,southwestern glasses,country ranch decor,western theme glass,joshua tree glasses
Personalized Mermaid Seashell Theme Stemless Wine Glass | Custom Summertime Wine Glass Cup with Name,https://www.etsy.com/listing/463284837/personalized-mermaid-seashell-theme,CaffeineAndWine,https://www.etsy.com/shop/CaffeineAndWine,14.99,0,0,0,5,1,119 Mo.,12,0,465,Home & Living,130,0,1.08,21524,"personalized glass,wine glass,monogrammed glasses,summer gift,bridesmaid gift,mermaid wine glass,housewarming gift,gift for mom,personalized for bff,nautical themed,summer wine glass,beach wedding glass,seashell wine glass",personalized glass,wine glass,monogrammed glasses,summer gift,bridesmaid gift,mermaid wine glass,housewarming gift,gift for mom,personalized for bff,nautical themed,summer wine glass,beach wedding glass,seashell wine glass
Wine Gift/ Wine Towel/Funny Bar Towel/ Housewarming/ Microfiber Towel/ Alcohol Themed Towel/Gift for Her/ Gift for Him/ Barware,https://www.etsy.com/listing/1635032733/wine-gift-wine-towelfunny-bar-towel,Barleaux,https://www.etsy.com/shop/Barleaux,14.95,0,0,0,0,0,29 Mo.,0,0,2,Home & Living,65,0,0.0,230,"funny bar towel,housewarming gift,microfiber towel,alcohol themed towel,gift for her,gift for him,barware,fun barware,wine,chardon-yay,funny kitchen towel,kitchen humor decor,kitchen towel gift",funny bar towel,housewarming gift,microfiber towel,alcohol themed towel,gift for her,gift for him,barware,fun barware,wine,chardon-yay,funny kitchen towel,kitchen humor decor,kitchen towel gift
Western Themed Steer Wine Charms set of 4 with floral and tribal markings.,https://www.etsy.com/listing/4319989999/western-themed-steer-wine-charms-set-of,BasilSageArtisan,https://www.etsy.com/shop/BasilSageArtisan,27.50,0,0,0,0,0,11 Mo.,1,0,18,Home & Living,53,0,0.0,224,"western theme charm,southwestern charms,western wine charm,rodeo wine charm,steer wine charm,housewarming gift,gift for friend,gift for wine lover,wine accessory,gift for neighbor,gift for coworker,gift for artist",western theme charm,southwestern charms,western wine charm,rodeo wine charm,steer wine charm,housewarming gift,gift for friend,gift for wine lover,wine accessory,gift for neighbor,gift for coworker,gift for artist,--
80’s themed beaded wine charms/ Set of 4/ Retro/ wine markers,https://www.etsy.com/listing/1275792967/80s-themed-beaded-wine-charms-set-of-4,CharmedImSureByTara,https://www.etsy.com/shop/CharmedImSureByTara,8.00,0,0,0,0,0,46 Mo.,2,0,126,Jewelry,118,0,0.0,4288,"80s wine charms,gift idea,wine glass charm,wine glass marker,wine marker,wine charm,housewarming gift,wine charms,wine markers,beaded wine charms,80s party,retro party,80s themed",80s wine charms,gift idea,wine glass charm,wine glass marker,wine marker,wine charm,housewarming gift,wine charms,wine markers,beaded wine charms,80s party,retro party,80s themed
"New Jersey Wine Glass Charms, Hostess Gift Ideas, New Jersey Themed Gift, Wine Lover Gift, Wine Gift",https://www.etsy.com/listing/702350109/new-jersey-wine-glass-charms-hostess,LifeBaubles,https://www.etsy.com/shop/LifeBaubles,18.95,0,0,0,0,0,85 Mo.,14,0,343,Home & Living,120,0,0.0,6966,"wine gifts,new jersey souvenir,new jersey themed,new jersey gift,new jersey state,hostess gift ideas,wine glass charms,wine glass charm,wine charms,mothers day gift,housewarming gifts,party favors",wine gifts,new jersey souvenir,new jersey themed,new jersey gift,new jersey state,hostess gift ideas,wine glass charms,wine glass charm,wine charms,mothers day gift,housewarming gifts,party favors,--
"Cowboy Gifts For Men, Western Decor For Office Desk, Cowboy Hat Theme, Valentine For Him Idea, Bar Cart Accessories, Wedding Table Decor",https://www.etsy.com/listing/982789860/cowboy-gifts-for-men-western-decor-for,CorkiesBySteph,https://www.etsy.com/shop/CorkiesBySteph,22.00,0,0,0,48,16,61 Mo.,233,0,4770,Home & Living,74,33,1.01,3976,"cowboy gifts for men,western decor for,office desk cubicle,cowboy hat theme,ranch housewarming,bar cart accessories,wedding table idea,bandana decoration,rodeo cowgirl,wine cork art,country coffee table,tiered tray decor,valentine for him",cowboy gifts for men,western decor for,office desk cubicle,cowboy hat theme,ranch housewarming,bar cart accessories,wedding table idea,bandana decoration,rodeo cowgirl,wine cork art,country coffee table,tiered tray decor,valentine for him
Tuscany Wine Bar Table Placemat Set.,https://www.etsy.com/listing/4341336465/tuscany-wine-bar-table-placemat-set,drinksbymare,https://www.etsy.com/shop/drinksbymare,70.00,0,0,0,0,0,10 Mo.,0,0,12,Home & Living,33,0,0.0,174,"bar placemats,wine bar decor,tuscany wine,wine gift,wine table decor,placements set,housewarming gift,wine bar gift,wine table,set of four,tuscany wine theme",bar placemats,wine bar decor,tuscany wine,wine gift,wine table decor,placements set,housewarming gift,wine bar gift,wine table,set of four,tuscany wine theme,--,--
